"job_id","job_title","job_title_short","job_location","job_via","job_schedule_type","job_work_from_home","job_no_degree_mention","salary_year_avg","company_name"
922111,"Firmware Embedded Algorithms Engineer","Software Engineer","Herzliya, Israel","via Karkidi","Full-time","","","","Apple Inc."
1144715,"Marketing Data Analyst","Data Analyst","Judean Foothills, Israel (+1 other)","via Jobnet","Full-time","","","","אנטריפוינט"
1339394,"DevOps Platform Engineer","Software Engineer","Yokne'am Illit, Israel","via SmartRecruiters Job Search","Full-time","","","","NielsenIQ"
1578193,"Data Quality Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via The Muse","Full-time","",1,"","monday.com"
1631282,"Fraud Data Analyst - IBM Security (Trusteer)","Data Analyst","Giv'atayim, Israel","via Recruit.net","Full-time","","","","IBM"
1700545,"Data Science (DS) Engineer","Data Engineer","Kiryat Gat, Israel","via The Muse","Full-time","","","","Intel"
981,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Comeet","Full-time","",1,"","accessiBe"
17291,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","","",1,"","Healthy.io"
18143,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","G-STAT"
22166,"Experienced MLOps Engineer","Machine Learning Engineer","Anywhere","via LinkedIn","Full-time",1,"","","Imperva"
46734,"Marketing Analyst","Business Analyst","Giv'atayim, Israel","via LinkedIn","Full-time","","","","Imagen"
136637,"Machine Learning Engineer","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via Jobs - BlueRun Ventures","Full-time","","","","Hello Heart"
140769,"ML Engineer","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via Samsung Careers Israel","Full-time","","","","Samsung Research and Development Center Israel"
141642,"Data Analyst","Data Analyst","Holon, Israel","via Trabajo.org","Full-time","","","","Perion Network Ltd."
141881,"Software (Cloud) System Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","RAD"
155064,"Research Analyst","Data Scientist","Petah Tikva, Israel","via OSR Enterprises - Talentify","Full-time","","","","OSR Enterprises"
156437,"Risk Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Melio"
156979,"Marketing Analyst","Business Analyst","Kiryat Ono, Israel","via LinkedIn","Full-time","","","","Kendago"
181665,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Flare"
182267,"Power BI Data Visualization Analyst","Data Analyst","Kefar Sava, Israel","via SmartRecruiters Job Search","Full-time","",1,"","Western Digital"
210847,"Commissioning Analyst - Part Time Position","Data Scientist","Tel Aviv-Yafo, Israel","via Kenshoo","Part-time","",1,"","Skai"
218923,"BI Engineer, experienced with MicroStrategy","Business Analyst","Anywhere","via LinkedIn","Full-time",1,"","","LivePerson"
219312,"Information Technology System Analyst","Software Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Business Intelligence"
219806,"Product Analyst III","Software Engineer","Israel","via Wellfound","Full-time","","","","Vimeo"
243545,"Legal Data Specialist","Data Scientist","Tel Aviv-Yafo, Israel","via Ai-Jobs.net","Full-time","","","109500.0","Darrow"
244180,"Cloud Data Engineer","Data Engineer","Israel","via LinkedIn","Full-time","","","","Bright Machines"
275056,"Business Intelligence System Analyst","Business Analyst","Israel","via LinkedIn","Full-time","",1,"","InspHire"
276559,"Marketing Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","dentsu Israel"
304096,"Statistician/Data Scientist","Data Scientist","Ramat Gan, Israel","via Comeet","Full-time","","","","Dragontail Systems"
311076,"Product Analyst","Software Engineer","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","SNC"
345635,"Cloud (AWS) Infrastructure Engineer","Cloud Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Sisense"
346224,"Software Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Kenshoo","Full-time","",1,"","Skai"
346461,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via VAST Data","Full-time","","","","VAST Data"
370953,"Solutions Engineer","Software Engineer","Ramat Gan, Israel","via LinkedIn","Full-time","","","","Placer.ai"
372509,"Database Infrastructure Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Wix"
377389,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","G-STAT"
379962,"MLOps Engineer","Machine Learning Engineer","Yokne'am Illit, Israel","via LinkedIn","Full-time","","","","NVIDIA"
380483,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Intelos Ltd."
407478,"People Analyst","Data Scientist","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","Netafim"
446919,"Backend Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","ActiveFence"
453354,"Data Engineer","Data Engineer","Netanya, Israel","via Comeet","Full-time","","","","Passportcard"
483945,"CRM Business Analyst","Business Analyst","Kefar Sava, Israel","via SmartRecruiters Job Search","Full-time","","","","Western Digital"
493473,"Professional Services Data Engineer - Junior","Data Engineer","Herzliya, Israel","via LinkedIn","Full-time","","","","Verix"
524773,"Junior Data & AI Engineer (Tel Aviv and Amsterdam)","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","MIcompany"
528207,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LEVL Technology","Full-time","",1,"","Levl Sub Israel Ltd."
564390,"Functional Validation Data Analyst","Data Analyst","Jerusalem, Israel","via LinkedIn","Full-time","","","","Mobileye"
566602,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","SciPlay"
569065,"Data Analyst","Data Analyst","Anywhere","via LinkedIn","Part-time",1,1,"","Peroptyx"
573886,"Data Engineer","Data Engineer","Haifa, Israel","via LinkedIn","Full-time","","","","Unilever"
646701,"Analytics Engineer","Data Scientist","Tel Aviv-Yafo, Israel","via Comeet","Full-time","",1,"","riverside.fm"
656092,"Data Engineer","Data Engineer","Israel","via LinkedIn","Full-time","",1,"","Log-On Software"
659027,"Marketing Analyst","Business Analyst","Ramat Gan, Israel","via LinkedIn","Full-time","",1,"","yad2"
697370,"Python Data Software Engineer II","Software Engineer","Herzliya, Israel","via LinkedIn","Full-time","",1,"","JPMorgan Chase & Co."
697636,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","SQLink Group"
698552,"Loan Operations - Data Analytics Business Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Citi"
703527,"Sales Analyst","Business Analyst","Petah Tikva, Israel","via LinkedIn","Part-time","",1,"","Kemtai"
705156,"Marketing Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","G-STAT"
737797,"Machine Learning Engineer","Machine Learning Engineer","Herzliya, Israel","via LinkedIn","Full-time","","","","Playtika"
747234,"Database Infrastructure Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via Superdev.co.il","Full-time","",1,"","Wix"
783199,"Data Scientist","Data Scientist","Ra'anana, Israel","via Amdocs Careers","Full-time","","","","Amdocs"
785755,"Data Scientist, Analytics (Israel)","Data Scientist","Anywhere","via LinkedIn","Full-time",1,"","","Brex"
787713,"Staff Machine Learning Engineer","Machine Learning Engineer","Petah Tikva, Israel","via LinkedIn","Full-time","","","","Intuit"
792660,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Check Point Software Technologies Ltd"
835117,"Marketing Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","dentsu Israel"
837481,"Full Stack Engineer","Software Engineer","Herzliya, Israel","via LinkedIn","Full-time","",1,"","Varonis"
842940,"Experienced Data Engineering Developer","Data Engineer","Jerusalem, Israel","via LinkedIn","Full-time","","","","Mobileye"
848423,"Msc and PhD","Business Analyst","Haifa, Israel","via Trabajo.org","Full-time","","","","Technion"
883014,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Melio"
884101,"MLOps Engineer","Machine Learning Engineer","Petah Tikva, Israel","via OSR Enterprises - Talentify","Full-time","","","","OSR Enterprises"
888287,"Data Scientist","Data Scientist","Israel","via LinkedIn","Full-time","","","","Gotfriends"
942850,"Marketing Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","dentsu Israel"
946284,"לחברת מזון גדולה ובינלאומית דרוש\ה Data Scientist - משרה היברידית","Data Scientist","Israel","via LinkedIn","Full-time","","","","G-STAT"
949013,"Data Flow Compiler Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via Hailo AI","Full-time","",1,"","Hailo"
998691,"Quality CI Engineer","Cloud Engineer","Tel Aviv-Yafo, Israel","via VAST Data","Full-time","","","","VAST Data"
1090982,"Machine Learning Engineer","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","HiredScore"
1095669,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","",1,"","G-STAT"
1099746,"Algo Product Analyst","Software Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Via"
1099986,"Software Engineer - Data-Path","Software Engineer","Israel","via LinkedIn","Full-time","","","","DriveNets"
1101186,"Customer Engineer, Smart Analytics, Google Cloud","Cloud Engineer","Tel Aviv-Yafo, Israel","via The Muse","Full-time","","","","Google"
1105464,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Unilink Ltd."
1159841,"Digital Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Ocean Media IL"
1161260,"Infra Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via Talentify","Full-time","","","","monday.com"
1237181,"C++ Engineer - Data Security, Israel","Data Engineer","Ramat Gan, Israel","via LinkedIn","Full-time","",1,"","CrowdStrike"
1280542,"Power BI Data Visualization and Reporting","Data Scientist","Kefar Sava, Israel","via SmartRecruiters Job Search","Full-time","",1,"","Western Digital"
1286326,"Software Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Comeet","Full-time","",1,"","Skai"
1321931,"Product Analyst- Temporary position","Business Analyst","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","Lusha"
1406830,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","G-STAT"
1418269,"Product Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Tastewise"
1469271,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Diagnostic Robotics"
1470205,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","G-STAT"
1479519,"NLP Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","HiredScore"
1517628,"Data Analyst","Data Analyst","Petah Tikva, Israel","via Align Technology Careers","Full-time","","","","Align"
1580728,"Big Data Engineer","Data Engineer","Anywhere","via LinkedIn","Full-time",1,1,"","Anaplan"
1586480,"Bi developer","Software Engineer","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","Voyantis"
1632327,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Tipalti"
1720865,"Marketing Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Convertologic"
1722691,"BI Product Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via Eight Roads Ventures Job Board","Full-time","","","","Fireblocks"
1779989,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","G-STAT"
26756,"Embedded Platform Engineer","Software Engineer","Herzliya, Israel","via Trabajo.org","Full-time","","","","Apple"
72622,"Data Scientist Student","Data Scientist","Haifa, Israel","via The Muse","Full-time","","","","Intel"
80099,"Analytics Engineer II","Data Analyst","Israel","via Trabajo.org","Full-time","","","","Envolve Pharmacy Solutions"
216030,"Retention Data Analyst","Data Analyst","Anywhere","via Recruit.net","Full-time",1,1,"","Fiverr"
216849,"OCC Monitoring Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","","","","Nuvei"
285104,"Junior Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","Lusha"
332290,"QA Automation Engineer - Platform","Cloud Engineer","Tel Aviv-Yafo, Israel","via WEKA","Full-time","",1,"","Weka"
335683,"QAAutomation Engineer","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","Lusha"
730911,"Backend Engineer (Data infra team)","Data Engineer","Israel","via Wellfound","Full-time","","","","At-Bay"
926609,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Alterya"
1085977,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Connecteam"
1041155,"Software systems engineer","Software Engineer","Israel","via Trabajo.org","Full-time","","","","אלביט מערכות"
1401004,"Problem Report Analyst- Student Position","Business Analyst","Jerusalem, Israel","via Trabajo.org","Full-time","","","","Data & Analytics"
1530524,"Data Science","Data Scientist","Netanya, Israel","via Trabajo.org","Full-time","","","","Merck"
1638520,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Riskified"
1677977,"Software Dev Engineer Intern","Software Engineer","Haifa, Israel","via Trabajo.org","Full-time","","","","Amazon"
1793063,"Data Analysis Engineer - Industrial Engineering Student Position","Data Engineer","Jerusalem, Israel","via LinkedIn","Full-time","","","","Mobileye"
1808523,"Data Analyst","Data Analyst","Anywhere","via LinkedIn","Contractor",1,1,"","Appen"
106256,"Data Science – Student Position / Part time","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Taboola"
112825,"Quant/Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Chaos Labs"
114501,"Experienced Backend Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Windward"
166210,"Head of Data Science - Stealth Company","Data Scientist","Rehovot, Israel","via LinkedIn","Full-time","","","","aMoon Fund"
221277,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via Ai-Jobs.net","Full-time","","","90670.0","JFrog"
225326,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Melga","Full-time","",1,"","ironSource"
228644,"Partner Data Analyst","Data Analyst","Herzliya, Israel","via LinkedIn","Full-time","","","","AppsFlyer"
281134,"Head Of Data Analytics","Data Analyst","Ramat Gan, Israel","via Trabajo.org","Full-time","",1,"","LSports"
323932,"Data scientist","Data Scientist","Petah Tikva, Israel","via Trabajo.org","Full-time","","","","OSR Enterprises AG"
413800,"Data Engineer (Future Opportunities)","Data Engineer","Anywhere","via LinkedIn","Full-time",1,"","","Avenue Code"
524203,"Software Engineer / Data Scientist - Stealth Company","Software Engineer","Rehovot, Israel","via LinkedIn","Full-time","","","","aMoon Fund"
588200,"Backend Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","Claroty"
148682,"Product Analyst","Software Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Incredibuild"
148685,"Product Data Analyst","Data Analyst","Lod, Israel","via LinkedIn","Full-time","","","","Logica-IT"
150712,"Support Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Explorium","Full-time","",1,"","Explorium"
168169,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","Datagen"
170446,"Staff Data Scientist","Data Scientist","Rehovot, Israel","via Trabajo.org","Full-time","","","","Hewlett Packard"
194787,"Deep Learning Engineer","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","AUI™ (Augmented Intelligence)"
197003,"DevOps Engineer","Software Engineer","Herzliya, Israel","via LinkedIn","Full-time","","","","Varonis"
222159,"Legal Data Specialist - Consumer Protection","Data Analyst","Tel Aviv-Yafo, Israel","via Darrow","Full-time","",1,"","Darrow"
222455,"Data Analysis and Management Engineer","Data Engineer","Jerusalem, Israel","via LinkedIn","Full-time","","","","Mobileye"
